tile,ra,dec,star_ra,star_dec,mag,radius,class,tileRA,tileDec,ra_transform,radist,decdist
223.6_2.5,223.530251351288,2.1120338978162,223.53573194206,2.1425188387997,7.86992645,3.05492111321551,2,223.6,2.5,223.530251351288,0.0698150972147827,0.3879661021838
223.6_2.5,223.746052441106,2.41114691502167,223.733718874506,2.41865021611591,7.82793665,3.05492111321551,2,223.6,2.5,223.746052441106,0.146191583099716,0.08885308497833
223.6_2.5,223.396353838792,2.21474382206987,223.412565623128,2.23745238485144,6.14335823,3.28925663416407,2,223.6,2.5,223.396353838792,0.203840171884335,0.28525617793013
223.6_2.5,223.516081993844,2.37860366155205,223.523183527872,2.38887678728321,8.9784565,3.05492111321551,2,223.6,2.5,223.516081993844,0.0839979535953832,0.12139633844795
223.6_2.5,223.395407970247,2.57223326321448,223.412428240523,2.56622408649194,8.69710445,3.05492111321551,2,223.6,2.5,223.395407970247,0.204786941544281,0.0722332632144802
223.6_2.5,223.45459965426,2.79877111244182,223.466162347706,2.77501189257099,8.86592484,3.05492111321551,2,223.6,2.5,223.45459965426,0.145538866492129,0.29877111244182
223.6_2.5,223.624675197596,2.93185804458256,223.622748076808,2.89813014383566,9.05614758,3.05492111321551,2,223.6,2.5,223.624675197596,0.0246987052906484,0.43185804458256
223.6_2.5,223.73693053026,3.03090045949476,223.726397951602,2.99006405260277,8.47422028,3.05492111321551,2,223.6,2.5,223.73693053026,0.137060981944587,0.53090045949476
223.6_2.5,223.260105822006,2.74534725877388,223.286855790152,2.72603821560156,8.24013996,3.05492111321551,2,223.6,2.5,223.260105822006,0.340217990134457,0.24534725877388
223.6_3.5,223.443306002913,3.24646058927384,223.455851132126,3.26675929073778,9.10188675,3.05492111321551,2,223.6,3.5,223.443306002913,0.156986809131127,0.25353941072616
223.6_3.5,224.109412200142,3.40891368072689,224.069949276824,3.41596991619151,6.99447393,3.05492111321551,2,223.6,3.5,224.109412200142,0.510364132126674,0.09108631927311
223.6_3.5,223.35291278333,3.40173109798773,223.37292523959,3.40969023941869,8.54038048,3.05492111321551,2,223.6,3.5,223.35291278333,0.247548945353535,0.0982689020122698
223.6_3.5,223.652074556485,3.87098695591809,223.647971548269,3.84175650959715,8.55865288,3.05492111321551,2,223.6,3.5,223.652074556485,0.0521718675346558,0.37098695591809
223.6_-2.5,223.448539082911,-2.49182388681216,223.461406038879,-2.49251846657836,8.94819069,3.05492111321551,2,223.6,-2.5,223.448539082911,0.15160521165753,0.00817611318784017
223.6_-2.5,223.541007576078,-2.4062814348003,223.546022903333,-2.41424905577652,9.2739439,3.05492111321551,2,223.6,-2.5,223.541007576078,0.0590486251290255,0.0937185651996999
223.6_-2.5,223.835602081992,-2.0814976690243,223.817233964254,-2.11412513998762,8.82302284,3.05492111321551,2,223.6,-2.5,223.835602081992,0.23582653659996,0.4185023309757
223.6_-3.5,223.175855106238,-3.31072754506392,223.208905703981,-3.32547620257212,9.49588203,3.05492111321551,2,223.6,-3.5,223.175855106238,0.424937487834908,0.18927245493608
223.6_-3.5,223.751397633937,-3.64212746667018,223.738880152992,-3.63037643853632,7.31369019,3.05492111321551,2,223.6,-3.5,223.751397633937,0.151680548735869,0.14212746667018
223.6_-3.5,223.421495075758,-3.32044639059076,223.435983316298,-3.33501974700659,9.32000256,3.05492111321551,2,223.6,-3.5,223.421495075758,0.178838494083387,0.17955360940924
224.0_0.5,223.783534698096,0.0691122705903695,223.800340336361,0.102564945219618,9.31218338,3.05492111321551,2,224,0.5,223.783534698096,0.216473544553273,0.430887729409631
224.0_0.5,223.83490022776,0.135891751667763,223.847864173371,0.164482218291653,8.67488861,3.05492111321551,2,224,0.5,223.83490022776,0.165106058972825,0.364108248332237
224.0_0.5,224.534259224283,0.180395464496479,224.493404720756,0.204835444246805,9.47682381,3.05492111321551,2,224,0.5,224.534259224283,0.534279568011831,0.319604535503521
224.0_0.5,223.507791229893,0.0805304951957835,223.545285632565,0.112483925278861,8.3237648,3.05492111321551,2,224,0.5,223.507791229893,0.49222751262241,0.419469504804217
224.0_0.5,223.87823511592,0.751883458952021,223.888049525851,0.731581320615324,8.43388367,3.05492111321551,2,224,0.5,223.87823511592,0.121769520690219,0.251883458952021
224.0_1.5,223.688130854766,1.08161754785879,223.712523356366,1.11434087040966,8.02162838,3.05492111321551,2,224,1.5,223.688130854766,0.311976051635118,0.41838245214121
224.0_1.5,223.823972307997,1.31261086498261,223.838579601963,1.32816096479991,9.29021454,3.05492111321551,2,224,1.5,223.823972307997,0.176088032974007,0.18738913501739
224.0_1.5,224.323023300322,1.17947030714225,224.297338028214,1.20495729947845,9.58780479,3.05492111321551,2,224,1.5,224.323023300322,0.323134030283732,0.32052969285775
224.0_1.5,223.849093236755,2.04160148690517,223.860706684338,1.99992104565898,9.4294281,3.05492111321551,2,224,1.5,223.849093236755,0.150958492950251,0.54160148690517
224.0_-0.5,224.282995300971,-0.830133067682775,224.260780651883,-0.804218184199581,9.12668037,3.05492111321551,2,224,-0.5,224.282995300971,0.283006076975242,0.330133067682775
224.0_-0.5,224.421263633434,-0.139987049266848,224.388805321407,-0.167726003596905,5.16272497,4.03046127433029,2,224,-0.5,224.421263633434,0.421279674473126,0.360012950733152
224.0_-0.5,224.188592194235,0.0166420622454129,224.174088386266,-0.0230906387269498,9.48616219,3.05492111321551,2,224,-0.5,224.188592194235,0.188599375521333,0.516642062245413
224.0_-1.5,223.552159541358,-1.90393933630391,223.587306160532,-1.87223808701232,9.46469116,3.05492111321551,2,224,-1.5,223.552159541358,0.447993974988321,0.40393933630391
224.0_-1.5,224.526440751903,-1.75136829297447,224.483670366816,-1.73094601629798,8.85060692,3.05492111321551,2,224,-1.5,224.526440751903,0.526621211839649,0.25136829297447
224.0_-1.5,224.499804660908,-1.48126461619601,224.462439946982,-1.48266524790452,9.31376362,3.05492111321551,2,224,-1.5,224.499804660908,0.499975990192672,0.0187353838039901
224.0_-1.5,224.384180808412,-1.42432198617436,224.35176222028,-1.4307079750295,9.1855011,3.05492111321551,2,224,-1.5,224.384180808412,0.384312502708257,0.0756780138256401
224.0_-1.5,223.89092565968,-1.44557836238585,223.899624879337,-1.4499187579205,9.47349072,3.05492111321551,2,224,-1.5,223.89092565968,0.109111730184815,0.05442163761415
224.6_2.5,224.08999506841,2.95476681561728,224.128775419875,2.92018672461803,7.19738913,3.05492111321551,2,224.6,2.5,224.08999506841,0.51049080572155,0.45476681561728
224.6_3.5,225.091891875753,3.24162389147203,225.054032497205,3.26151029208709,7.79884338,3.05492111321551,2,224.6,3.5,225.091891875753,0.492811067734257,0.25837610852797
224.6_-2.5,224.684569240153,-2.91488413599675,224.677954294754,-2.88243219600551,8.79276848,3.05492111321551,2,224.6,-2.5,224.684569240153,0.0846498080133686,0.41488413599675
224.6_-2.5,224.608940446683,-2.27799178216392,224.608208160819,-2.29617582658025,8.93341446,3.05492111321551,2,224.6,-2.5,224.608940446683,0.00894896411390733,0.22200821783608
224.6_-3.5,224.309499943325,-3.82124149493283,224.332269280251,-3.79606265016216,9.47566509,3.05492111321551,2,224.6,-3.5,224.309499943325,0.291042910370728,0.32124149493283
224.6_-3.5,224.693987192691,-3.54846174173673,224.686002324486,-3.54434457843307,9.49001122,3.05492111321551,2,224.6,-3.5,224.693987192691,0.0941628253414313,0.0484617417367299
224.6_-3.5,224.898245270555,-3.11087413603317,224.875116987872,-3.14105001431044,8.16448879,3.05492111321551,2,224.6,-3.5,224.898245270555,0.298802597631667,0.38912586396683
225.0_0.5,224.717817135523,1.02649741911232,224.739472412217,0.986092955466481,8.95838261,3.05492111321551,2,225,0.5,224.717817135523,0.282193609544956,0.52649741911232
225.0_0.5,225.070913009752,0.540576829943817,225.064998196564,0.537192339992698,8.16256714,3.05492111321551,2,225,0.5,225.070913009752,0.0709157100049294,0.040576829943817
225.0_0.5,225.469657817653,0.733048797200225,225.433055379912,0.714886310024351,7.63343287,3.05492111321551,2,225,0.5,225.469657817653,0.469675701464546,0.233048797200225
225.0_0.5,224.578059495003,0.317408819668939,224.611044664808,0.331682872566661,9.41582203,3.05492111321551,2,225,0.5,224.578059495003,0.421956571810304,0.182591180331061
225.0_0.5,225.142439021735,0.934115606582379,225.131336487992,0.900278087118886,8.01972389,3.05492111321551,2,225,0.5,225.142439021735,0.142444445583,0.434115606582379
225.0_0.5,224.495665223168,0.073814013825472,224.534032666388,0.106236260668103,8.2834444,3.05492111321551,2,225,0.5,224.495665223168,0.504353981086169,0.426185986174528
225.0_0.5,224.451519959702,0.180431551443614,224.493404720756,0.204835444246805,9.47682381,3.05492111321551,2,225,0.5,224.451519959702,0.548500925532532,0.319568448556386
225.0_1.5,224.864847366214,1.09097714798947,224.875436874301,1.12302499402725,9.36686802,3.05492111321551,2,225,1.5,224.864847366214,0.135198963093975,0.40902285201053
225.0_1.5,224.992512466755,1.62900321166949,224.993147539216,1.61806150572008,8.85117817,3.05492111321551,2,225,1.5,224.992512466755,0.00749009991518346,0.12900321166949
225.0_1.5,225.324200921996,1.8840755205355,225.29868905868,1.85385203405476,7.91930151,3.05492111321551,2,225,1.5,225.324200921996,0.324312055637602,0.3840755205355
225.0_1.5,224.487239394555,1.66735082152471,224.53024044359,1.65331647332002,8.70897579,3.05492111321551,2,225,1.5,224.487239394555,0.512936375930169,0.16735082152471
225.0_-0.5,225.491403092239,-0.110636669917756,225.453880127672,-0.140367997760488,4.98925972,4.17798258319921,2,225,-0.5,225.491403092239,0.49142180407551,0.389363330082244
225.0_-0.5,225.313899531082,-0.35152383472919,225.288918874585,-0.363339819512202,8.76457405,3.05492111321551,2,225,-0.5,225.313899531082,0.313911483869428,0.14847616527081
225.0_-0.5,224.468910823314,-0.59041108328203,224.510212866766,-0.583379943024977,9.32158947,3.05492111321551,2,225,-0.5,224.468910823314,0.53110939970454,0.0904110832820299
225.0_-0.5,224.64917500707,-0.558708008941733,224.677169959122,-0.554023257488625,7.76685429,3.05492111321551,2,225,-0.5,224.64917500707,0.350838351779408,0.058708008941733
225.0_-0.5,224.902990285328,-0.449629787620598,224.911231944681,-0.453909092362332,9.16656303,3.05492111321551,2,225,-0.5,224.902990285328,0.0970134086453334,0.050370212379402
225.0_-0.5,224.71213221068,-0.329160602788389,224.735083068959,-0.342781129082898,7.80297613,3.05492111321551,2,225,-0.5,224.71213221068,0.287878750860712,0.170839397211611
225.0_-0.5,224.957064240125,-0.0367494254697278,224.960402585583,-0.0727681300701741,8.32921982,3.05492111321551,2,225,-0.5,224.957064240125,0.0429373947994337,0.463250574530272
225.0_-1.5,225.010077929334,-1.904021901645,225.009287640544,-1.87233940329532,8.6515255,3.05492111321551,2,225,-1.5,225.010077929334,0.0100813839724875,0.404021901645
225.0_-1.5,224.785677436871,-1.83416404517187,224.802689669835,-1.80763918235925,8.41368103,3.05492111321551,2,225,-1.5,224.785677436871,0.214396031294266,0.33416404517187
225.0_-1.5,225.364501434989,-1.13798225432803,225.33575062646,-1.1665371566982,9.43483162,3.05492111321551,2,225,-1.5,225.364501434989,0.36462638334382,0.36201774567197
225.0_-1.5,225.358925235514,-1.01722337497349,225.3311023703,-1.05464684826972,8.45970154,3.05492111321551,2,225,-1.5,225.358925235514,0.359048272389511,0.48277662502651
225.0_-1.5,224.543542429534,-1.04727535280141,224.579055511678,-1.08249800792888,8.71979713,3.05492111321551,2,225,-1.5,224.543542429534,0.456614040693556,0.45272464719859
225.0_-1.5,224.637604347124,-0.98163440210906,224.665561337698,-1.02162368459269,9.59996986,3.05492111321551,2,225,-1.5,224.637604347124,0.362519879384518,0.51836559789094
225.6_2.5,226.041782056498,2.07415438382302,226.00764580753,2.10705923308556,9.47058773,3.05492111321551,2,225.6,2.5,226.041782056498,0.442202935708646,0.42584561617698
225.6_2.5,225.735470114794,2.05684280049989,225.724917490007,2.091363120019,4.01395845,5.11380000793348,2,225.6,2.5,225.735470114794,0.135599175162441,0.44315719950011
225.6_2.5,225.945885187162,2.37640680424326,225.918168594854,2.38631061725998,8.50676346,3.05492111321551,2,225.6,2.5,225.945885187162,0.346214706848018,0.12359319575674
225.6_2.5,225.843258600298,2.36121557828969,225.823398046869,2.37254646410018,8.1077919,3.05492111321551,2,225.6,2.5,225.843258600298,0.243490349157346,0.13878442171031
225.6_2.5,225.69301490564,2.47074275930041,225.685203423663,2.47319981074679,8.75436211,3.05492111321551,2,225.6,2.5,225.69301490564,0.0931035195605891,0.0292572406995899
225.6_2.5,225.226705074569,2.9302148457711,225.255430360576,2.89710953507005,6.585114,3.05492111321551,2,225.6,2.5,225.226705074569,0.373650557967998,0.4302148457711
226.0_0.5,225.658369882209,0.448162810192571,225.68563616634,0.452300055336424,9.37907219,3.05492111321551,2,226,0.5,225.658369882209,0.341643126514403,0.051837189807429
226.0_0.5,226.352647039734,0.493400896863085,226.324515507507,0.493927323747912,7.58967924,3.05492111321551,2,226,0.5,226.352647039734,0.352660467964003,0.00659910313691498
226.0_0.5,226.504480937,0.57264068837511,226.465123120119,0.566973519010506,8.76327324,3.05492111321551,2,226,0.5,226.504480937,0.504500146819727,0.07264068837511
226.0_0.5,226.401179348441,0.600003066274144,226.369477837497,0.592100744501568,8.20068932,3.05492111321551,2,226,0.5,226.401179348441,0.40119462470297,0.100003066274144
226.0_0.5,226.162117895124,0.653298357757313,226.148751552827,0.640659171183894,8.07983494,3.05492111321551,2,226,0.5,226.162117895124,0.162124068311744,0.153298357757313
226.0_0.5,226.153421849139,0.923020407599934,226.141449169964,0.890008892920733,9.59777164,3.05492111321551,2,226,0.5,226.153421849139,0.153427691195346,0.423020407599934
226.0_0.5,225.829927260167,0.922510562136068,225.843194020377,0.889552039097579,6.58817673,3.05492111321551,2,226,0.5,225.829927260167,0.17007921592838,0.422510562136068
226.0_1.5,225.60499544585,0.992030108100636,225.635507269923,1.0312678531169,8.2460413,3.05492111321551,2,226,1.5,225.60499544585,0.395139958745027,0.507969891899364
226.0_1.5,225.694190581262,1.62919058295856,225.720134874002,1.61823029822511,8.78895664,3.05492111321551,2,226,1.5,225.694190581262,0.305914247910374,0.12919058295856
226.0_-0.5,226.054965020322,-0.252114156924304,226.050511003039,-0.272201256369046,9.40493584,3.05492111321551,2,226,-0.5,226.054965020322,0.0549671133012328,0.247885843075696
226.0_-0.5,226.110775923928,-0.939809156574957,226.102142136766,-0.905530781678108,8.14400578,3.05492111321551,2,226,-0.5,226.110775923928,0.110780142096365,0.439809156574957
226.0_-0.5,226.438575441929,-0.767731179441305,226.404369357788,-0.746849856924033,8.66967297,3.05492111321551,2,226,-0.5,226.438575441929,0.438592142173856,0.267731179441305
226.0_-1.5,226.463935991802,-2.02603723372427,226.428131875276,-1.98544047308008,7.05446815,3.05492111321551,2,226,-1.5,226.463935991802,0.464095025576237,0.52603723372427
226.0_-1.5,226.437579068998,-1.2995358344452,226.401556278845,-1.31603863149498,8.1796751,3.05492111321551,2,226,-1.5,226.437579068998,0.437729067817004,0.2004641655548
226.0_-1.5,225.643129618757,-1.50233963747691,225.662244654113,-1.50221431955914,9.35041142,3.05492111321551,2,226,-1.5,225.643129618757,0.356992713729902,0.00233963747691002
226.6_2.5,226.296910164258,1.9766171816312,226.320197979643,2.01683114136503,7.72650909,3.05492111321551,2,226.6,2.5,226.296910164258,0.30337858493165,0.5233828183688
226.6_2.5,226.794620231441,2.35021289191687,226.778604916851,2.3625388851589,6.02005148,3.37439071042399,2,226.6,2.5,226.794620231441,0.194805643247983,0.14978710808313
226.6_2.5,226.902956722453,2.62275377797047,226.878606330342,2.61288734357549,8.71053219,3.05492111321551,2,226.6,2.5,226.902956722453,0.303245344827627,0.12275377797047
226.6_2.5,226.64428970862,2.62788046977276,226.640537143251,2.61704545104744,8.6959095,3.05492111321551,2,226.6,2.5,226.64428970862,0.0443319027682892,0.12788046977276
226.6_2.5,226.603635017368,2.67650605755857,226.603331864373,2.66178581429088,8.92108536,3.05492111321551,2,226.6,2.5,226.603635017368,0.00363848039511266,0.17650605755857
227.0_0.5,226.840943104847,-0.00998987745237507,226.853199792642,0.0293091840600002,7.53649139,3.05492111321551,2,227,0.5,226.840943104847,0.159062951782794,0.509989877452375
227.0_0.5,226.529985894673,0.16173905239243,226.566102762002,0.187731731396867,8.6185894,3.05492111321551,2,227,0.5,226.529985894673,0.470032002705415,0.33826094760757
227.0_0.5,227.459573428616,0.742022184383617,227.423740656416,0.723151803155318,7.45224524,3.05492111321551,2,227,0.5,227.459573428616,0.4595909284303,0.242022184383617
227.0_1.5,226.700272785473,0.978336152393623,226.723389503269,1.01856992285269,9.20616055,3.05492111321551,2,227,1.5,226.700272785473,0.299829958765445,0.521663847606377
227.0_1.5,227.035439224867,1.29132542820464,227.032521679478,1.3085046282872,8.36156368,3.05492111321551,2,227,1.5,227.035439224867,0.0354513731671576,0.20867457179536
227.0_1.5,227.104043360976,1.64503136491507,227.095260156307,1.63278800647706,9.2117672,3.05492111321551,2,227,1.5,227.104043360976,0.10407902625886,0.14503136491507
227.0_1.5,227.260656004559,1.70627694480056,227.23916517057,1.6892696113847,7.42748833,3.05492111321551,2,227,1.5,227.260656004559,0.260745355480058,0.20627694480056
227.0_-0.5,227.194111132053,-1.02140940991252,227.179168270739,-0.981270812925201,8.43242836,3.05492111321551,2,227,-0.5,227.194111132053,0.194118523491558,0.52140940991252
227.0_-0.5,226.942237569908,-0.994357515661906,226.946709926261,-0.956081027428463,9.3833065,3.05492111321551,2,227,-0.5,226.942237569908,0.057764629592092,0.494357515661906
227.0_-0.5,227.533646518917,-0.911339731668872,227.492753688697,-0.879819155381705,7.66927195,3.05492111321551,2,227,-0.5,227.533646518917,0.533666839315004,0.411339731668872
